,정류소번호,정류소명,X좌표,Y좌표,자치구
4754,12545,목욕탕앞,126.9300582848,37.622039677800004,은평구
4755,12546,현대아파트,126.9289335194,37.6052022296,은평구
4756,12547,주유소앞.삼성아파트후문,126.92129187959999,37.6094541116,은평구
4757,12548,우리들약국,126.9155822164,37.6023270787,은평구
4758,12549,불광중학교,126.93159646069999,37.6223118057,은평구
4759,12550,삼거리,126.9308932967,37.606026986399996,은평구
4760,12551,동명탕,126.9222594504,37.6113704609,은평구
4761,12553,갈현1동주민센터,126.9168720735,37.6238134692,은평구
4762,12554,불광동팀수양관,126.9337169448,37.6225815388,은평구
4763,12555,서울혁신파크,126.93328728799999,37.6064338527,은평구
4764,12556,동명여고후문,126.9245556417,37.6134047996,은평구
4765,12558,그린마트,126.9160804483,37.6245869396,은평구
4766,12559,불광중학교,126.9315479397,37.6225288027,은평구
4767,12560,녹번전철역,126.9351218068,37.6016005455,은평구
4768,12561,대조동우체국,126.9265348858,37.6130339001,은평구
4769,12562,하나은행역촌지점,126.9203621159,37.6082433296,은평구
4770,12563,후레쉬유통,126.9153286159,37.6252216663,은평구
4771,12564,목욕탕앞,126.9299332498,37.6222250067,은평구
4772,12566,불광전철역,126.9302963675,37.6097102751,은평구
4773,12567,갈헌1동주민센터,126.91717833790001,37.6234667674,은평구
4774,12568,미니마트,126.9133371158,37.6260645355,은평구
4775,12569,불광보건소,126.92772847399999,37.621475071599995,은평구
4776,12571,양광교회앞,126.9288804949,37.6085524361,은평구
4777,12572,동아문방구,126.9173681302,37.6249708087,은평구
4778,12573,석광사,126.9117131583,37.6264706212,은평구
4779,12577,한일탕,126.91826793780001,37.6257490703,은평구
4780,12581,연신내역.물빛공원,126.9196188444,37.6179484142,은평구
4781,12582,서강스카이빌,126.92157855709999,37.599637866,은평구
4782,12584,금원빌라,126.91833993780001,37.627346626,은평구
4783,12585,갈현초교.로데오거리,126.9172043613,37.6183891774,은평구
4784,12588,영진빌라,126.91738507139999,37.6280455191,은평구
4785,12589,미미아파트,126.91477440450001,37.6194836087,은평구
4786,12590,응암시장입구,126.91910823319999,37.5936340537,은평구
4787,12592,일진빌라,126.9166823326,37.6286466894,은평구
4788,12593,선일여고.이비즈니스고,126.91297196,37.620611725500005,은평구
4789,12594,신비로마트,126.9203269078,37.593465478,은평구
4790,12595,미주아트빌,126.9148764255,37.6074762806,은평구
4791,12596,미곡빌라,126.91590985639999,37.6291968727,은평구
4792,12597,대성중.고등학교,126.9115502865,37.6223378691,은평구
4793,12598,시립은평병원,126.92218830709999,37.5931435245,은평구
4794,12599,엔에스아파트,126.9131547681,37.607514674099995,은평구
4795,12600,양지빌라,126.9149120747,37.6287104174,은평구
4796,12603,구산마트,126.91002516030001,37.6076159546,은평구
4797,12608,구파발역.롯데몰,126.9186127456,37.636809194099996,은평구
4798,12612,하나은행역촌지점,126.92016151719999,37.608354928699995,은평구
4799,12615,은혜마트,126.9085218863,37.6078265542,은평구
4800,12623,은평마을,126.90719970549999,37.6081354955,은평구
4801,12627,대동슈퍼,126.90709308459999,37.6091680559,은평구
4802,12679,우리들약국,126.915544736,37.602420764899996,은평구
4803,12682,역촌초등학교후문,126.913043084,37.6022657636,은평구
4804,12684,현대화마트,126.91107041219999,37.603007690300004,은평구
4805,12685,GS편의점.제일영광교회,126.9089627251,37.6039125765,은평구
4806,12705,천사원입구,126.90728097610001,37.604711432100004,은평구
4807,12706,역촌센트레빌,126.9065348376,37.6036115181,은평구
4808,12713,라이프씨티아파트후문.광성교회,126.9063998164,37.6019984659,은평구
4809,12714,신사1동경로당,126.9064259132,37.6010559497,은평구
4810,12725,연신내역6번출구,126.9202974084,37.6189932313,은평구
4811,12727,두산.한신아파트,126.9063506929,37.5996258649,은평구
4812,12733,청구성심병원후문,126.9193772591,37.620323507600006,은평구
4813,12739,불광역,126.9304948025,37.6094770109,은평구
4814,12740,불광역,126.9304976655,37.610051905300004,은평구
4815,12741,역촌역,126.9234228739,37.606813529499995,은평구
4816,12742,역촌역,126.92194671840001,37.604969841,은평구
4817,12743,응암역,126.915151456,37.597681665500005,은평구
4818,12744,응암역,126.9156177958,37.597900063000004,은평구
4819,12745,새절역,126.9134206649,37.5911367076,은평구
4820,12746,새절역,126.9140270141,37.591669694000004,은평구
4821,12747,증산역,126.90976179120001,37.5837279163,서대문구
4822,12748,증산역,126.9093755737,37.583818630399996,은평구
4823,12750,연갈현공판장후문,126.91911246389999,37.6231941796,은평구
4824,12792,삼성래미안아파트,126.9380527715,37.6112536556,은평구
4825,12794,현대힐스테이트1차정문,126.9373194243,37.6118398751,은평구
4826,12795,현대힐스테이트1차후문,126.9358352057,37.6122743017,은평구
4827,12804,현대홈타운아파트,126.9332606867,37.612120590399996,은평구
4828,12806,불광역9번출구,126.93024074590001,37.611051958800005,은평구
4829,12807,현대홈타운아파트,126.93331858370001,37.6119764495,은평구
4830,12808,현대힐스테이트1차후문,126.9352811899,37.6124118652,은평구
4831,12809,현대힐스테이트1차정문,126.936586442,37.6119827561,은평구
4832,12810,삼성래미안아파트,126.9380064656,37.6110914359,은평구
4833,12811,힐스테이트302동앞,126.9253747237,37.5883424842,은평구
4834,12812,힐스테이트116동앞,126.9249091668,37.589629845,은평구
4835,12813,서울연은초등학교,126.9245151054,37.5907478447,은평구
4836,12814,힐스테이트1단지정문앞,126.9242436989,37.5915036842,은평구
4837,12815,힐스테이트상가앞,126.92327752370001,37.5928402753,은평구
4838,12816,힐스테이트2단지후문앞,126.92398500000002,37.5920072263,은평구
4839,12817,서울연은초등학교,126.9244417099,37.590540547399996,은평구
4840,12818,힐스테이트212동앞,126.92482097889999,37.5894937244,은평구
4841,12819,힐스테이트302동앞,126.92516044620001,37.5886054665,은평구
4842,12820,태평양약국,126.91773515790001,37.5931230888,은평구
4843,12821,국민은행,126.91665966110001,37.589803625500004,은평구
4844,12827,풍림아그네스앞,126.91860541620001,37.6030068196,은평구
4845,12828,엔젤유치원입구,126.91846031969999,37.604161011399995,은평구
4846,12829,새생명약국앞,126.9182215705,37.6060224907,은평구
4847,12830,새생명약국앞,126.9180755331,37.6059584123,은평구
4848,12831,엔젤유치원입구,126.9182961091,37.6041473815,은평구
4849,12832,풍림아그네스앞,126.9184491833,37.6029499433,은평구
4850,12833,대림e편한세상1단지,126.9064980004,37.6122294744,은평구
4851,12834,대림e편한세상2단지,126.90663090540001,37.612833306700004,은평구
4852,12835,현대아파트입구,126.9064105253,37.6133377398,은평구
4853,12836,임창빌라,126.9079657082,37.6135826427,은평구
4854,12837,온누리약국,126.9091981199,37.614311287199996,은평구
4855,12838,G캐슬아파트,126.91507717469999,37.615205936100004,은평구
4856,12839,길마어린이공원,126.9160551992,37.614801147600005,은평구
4857,12840,길천사우나,126.91723949040001,37.6142901678,은평구
4858,12841,대림모터스,126.9180072593,37.6145006565,은평구
4859,12842,연서시장,126.9207984123,37.619778413,은평구
4860,12843,청구성심병원,126.91933231520001,37.621029926700004,은평구
4861,12844,아름다운교회,126.91871523280001,37.6165754435,은평구
4862,12845,길마어린이공원,126.91638258620002,37.6147815562,은평구
4863,12846,G캐슬아파트,126.9152198293,37.6152700157,은평구
4864,12847,한솔아파트입구,126.91389497520001,37.6158421464,은평구
4865,12848,온누리약국,126.90927164850001,37.6143933425,은평구
4866,12849,임창빌라,126.9083379258,37.6137483452,은평구
4867,12850,현대아파트입구,126.9065349731,37.6134594849,은평구
4868,12851,대림e편한세상2단지,126.90651090819999,37.6127764433,은평구
4869,12852,대림e편한세상1단지,126.9064516732,37.612138428099996,은평구
4870,12853,와산교,126.9141028058,37.5887826612,은평구
4871,12854,서울정형외과,126.9187565139,37.5952882098,은평구
4872,12855,벧엘블래스빌,126.9185163078,37.595403383400004,은평구
4873,12856,숭실고등학교,126.9036804248,37.5923324067,은평구
4874,12857,숭실고등학교입구,126.9060595442,37.5922027629,은평구
4875,12858,서신초등학교,126.90741405969999,37.591607674,은평구
4876,12859,삼거리.명진아파트,126.9102786589,37.5904791173,은평구
4877,12860,안디옥교회.새절역,126.91314594040001,37.5903420315,은평구
4878,12861,신사초등학교.새절역,126.9134793725,37.5931645919,은평구
4879,12863,농수산할인마트,126.9080526428,37.5967350848,은평구
4880,12864,행운슈퍼,126.90594180120002,37.5958755995,은평구
4881,12865,보람슈퍼.산새마을종점,126.90512640969999,37.5968616877,은평구
4882,12866,행운슈퍼,126.9059830043,37.595786076799996,은평구
4883,12867,상신초등학교,126.9083083377,37.596649156999995,은평구
4884,12869,새절역,126.9134733954,37.5912354732,은평구
4885,12870,삼거리.명진아파트,126.9104975116,37.590585901,은평구
4886,12871,서신초등학교,126.9075481701,37.591699063,은평구
4887,12872,숭실고등학교입구,126.9061080136,37.592340538,은평구
4888,12873,경남아너스빌.서북병원,126.9055112666,37.604844196900004,은평구
4889,12874,힐스테이트상가,126.92365147139999,37.5927411072,은평구
4890,12875,서부중앙교회,126.92230302879999,37.5891022476,은평구
4891,12876,응암초등학교,126.9212381918,37.589376423400005,은평구
4892,12877,성암문구사거리,126.92004058549999,37.58970267,은평구
4893,12878,응암동성당,126.9191272933,37.5887749356,은평구
4894,12879,응암감리교회대림시장앞,126.9182019312,37.5893998027,은평구
4895,12880,응암감리교회대림시장앞,126.9181724269,37.5891702603,은평구
4896,12881,응암동성당,126.91953230690001,37.589040611,은평구
4897,12882,성암문구사거리,126.9200061957,37.5895742757,은평구
4898,12883,응암초등학교,126.9212641517,37.5892405896,은평구
4899,12884,백련산힐스테이트2차앞,126.9227502243,37.5891130149,은평구
4900,12885,백련산힐스테이트2차상가앞,126.923109976,37.5919225483,은평구
4901,12886,은평세무서음식문화거리,126.92513906280001,37.6020443537,은평구
4902,12887,은평여성인력개발센터,126.9322422624,37.607208438899995,은평구
4903,12888,대조시장.NC백화점,126.92783606020001,37.6095175554,은평구
4904,12991,6번지입구,126.9190319477,37.6268686558,은평구
4905,13001,북가좌동삼거리,126.9045265135,37.5754463835,서대문구
4906,13002,북가좌동삼거리,126.905143,37.575143,서대문구
4907,13003,DMC래미안e.편한세상요진아파트,126.9096099146,37.5716775164,서대문구
4908,13004,DMC래미안e.편한세상요진아파트,126.91031299999999,37.571577000000005,서대문구
4909,13005,모래내시장.가좌역,126.91506278530001,37.5690774104,서대문구
4910,13006,모래내시장.가좌역,126.91378600000002,37.569862,서대문구
4911,13007,사천교,126.9181448253,37.5675152918,서대문구
4912,13008,연희104고지앞.구성산회관,126.9250730207,37.566242143000004,서대문구
4913,13009,연희104고지앞.구성산회관,126.92578607639999,37.5663570321,서대문구
4914,13010,서대문우체국,126.9320446385,37.5617697328,서대문구
4915,13011,서대문우체국,126.93146211850001,37.5625326219,서대문구
4916,13012,연세대앞,126.9357001425,37.5599353521,서대문구
4917,13013,연세대앞,126.9354996016,37.5601569117,서대문구
4918,13014,세브란스병원앞,126.9384506818,37.5599674551,서대문구
4919,13015,세브란스병원앞,126.93892368979999,37.560132600799996,서대문구
4920,13016,이대후문,126.9433012302,37.5626001751,서대문구
4921,13017,이대후문,126.94364839299999,37.5630635031,서대문구
4922,13019,동교동삼거리,126.92951964,37.5577646946,마포구
4923,13021,신촌오거리.현대백화점,126.9345037666,37.5559833987,서대문구
4924,13023,신촌오거리.2호선신촌역,126.9389815648,37.555788458,마포구
4925,13025,이대역,126.94727052209998,37.5568755655,마포구
4926,13026,산골고개,126.9399957025,37.5953018189,서대문구
4927,13027,산골고개,126.9406677327,37.5946921221,서대문구
4928,13028,홍제역,126.944365257,37.5884908289,서대문구
4929,13029,홍제역,126.9453225684,37.587843393200004,서대문구
4930,13030,홍제삼거리.인왕산한신휴플러스,126.9478427379,37.585207045,서대문구
4931,13031,무악재역,126.94980979360001,37.5831543142,서대문구
4932,13032,무악재역,126.9506553191,37.5818652109,서대문구
4933,13033,안산초등학교,126.951572,37.580686,서대문구
4934,13034,독립문역.한성과학고,126.95757745120001,37.5746889121,서대문구
4935,13035,독립문역.한성과학고,126.9564198085,37.5757049212,종로구
4936,13036,영천시장,126.9625329584,37.5699391328,서대문구
4937,13037,영천시장,126.963006327,37.5696103835,종로구
4938,13038,서대문역,126.9658300015,37.5664745324,서대문구
4939,13039,경찰청.동북아역사재단,126.9692243077,37.562476416100004,중구
4940,13040,인왕산.홍제원아파트,126.9488623648,37.5843965104,서대문구
4941,13042,웨딩타운,126.952408,37.557227000000005,서대문구
4942,13044,아현역,126.956593,37.557425,서대문구
4943,13045,충정로역,126.96349162930001,37.5610582642,서대문구
4944,13046,충정로역,126.9626986577,37.56002266,서대문구
4945,13047,서대문역사거리,126.96656499999999,37.565579,서대문구
4946,13107,모래내시장.가좌역,126.9140622686,37.5698687461,서대문구
4947,13109,사천교,126.91830422950001,37.567710038099996,서대문구
4948,13110,연희104고지앞.구성산회관,126.92397730379999,37.5661693552,서대문구
4949,13111,연희104고지앞.구성산회관,126.924998,37.56655,서대문구
4950,13112,서대문우체국,126.93038282010001,37.5631140964,서대문구
4951,13113,서대문우체국,126.93116285020001,37.5630010161,서대문구
4952,13114,연세대학교앞,126.93511966940001,37.5597025524,서대문구
4953,13115,연대앞,126.9351881706,37.560332454299996,서대문구
4954,13116,세브란스병원,126.93784065930001,37.559868015300005,서대문구
4955,13117,세브란스병원,126.9391115054,37.5602354225,서대문구
4956,13118,이대부중,126.9429924976,37.5622161608,서대문구
4957,13119,이대부중,126.94416300489999,37.5636440514,서대문구
4958,13120,이대부고,126.9459959529,37.5648262366,서대문구
4959,13121,이대부고,126.9464759832,37.5663177634,서대문구
4960,13122,홍은동동부센트레빌,126.9387670541,37.59660326,서대문구
4961,13123,산골고개,126.9405745726,37.59506873,서대문구
4962,13124,홍은사거리.북한산더샵아파트앞,126.9413254183,37.5921459753,서대문구
4963,13125,홍제역,126.946047,37.586895,서대문구
4964,13133,영천시장,126.9619407017,37.5702993802,서대문구
4965,13134,금화초등학교.서울시교육청,126.96432599959999,37.567901417899996,서대문구
4966,13137,충정로역2호선,126.9640265994,37.5596112723,서대문구
4967,13140,이대역,126.94690145969999,37.5569763226,서대문구
4968,13141,신촌기차역입구,126.94384325870001,37.5568082054,서대문구
4969,13142,신촌역2호선,126.9400304329,37.5562422457,서대문구
4970,13143,신촌아트레온,126.94078803059999,37.5565096313,서대문구
4971,13144,동교동삼거리연희동방면,126.9274994875,37.5586582575,서대문구
4972,13145,연세로.명물거리,126.9370193852,37.5579302289,서대문구
4973,13146,연세로.스타광장,126.9367567472,37.55663792,서대문구
4974,13147,연희동대우아파트,126.9279552211,37.5626233467,서대문구
4975,13148,연희교차로,126.930163,37.5657,서대문구
4976,13149,연희교차로,126.93022715459999,37.5661696097,서대문구
4977,13150,연희3거리,126.9319224998,37.5678664551,서대문구
4978,13151,연희3거리,126.93175702799999,37.5680790173,서대문구
4979,13152,한성화교중고교.서대문소방서,126.9354132782,37.572300887,서대문구
4980,13153,한성화교중고교.서대문소방서,126.93520934600001,37.5724773892,서대문구
4981,13154,서대문자연사박물관입구,126.93550487370001,37.5750483644,서대문구
4982,13155,서대문자연사박물관입구,126.9351390733,37.5751824266,서대문구
4983,13156,서대문구청서대문보건소,126.9360659508,37.5782448388,서대문구
4984,13157,서대문구청,126.93584258950001,37.5786159669,서대문구
4985,13158,동신병원,126.935975195,37.5810994439,서대문구
4986,13159,기업은행홍은동지점,126.9363679674,37.5825648287,서대문구
4987,13160,정원여중,126.93498793159999,37.5862495334,서대문구
4988,13161,정원여중.스위스그랜드호텔,126.9351046694,37.5874282224,서대문구
4989,13162,홍은현대아파트.스위스그랜드호텔,126.93634379049999,37.5883525135,서대문구
4990,13163,홍은현대아파트,126.9387349166,37.5902190328,서대문구
4991,13164,유진상가,126.94292233780001,37.5918521023,서대문구
4992,13165,유진상가,126.94326293450001,37.5921901747,서대문구
4993,13166,문화촌현대아파트,126.9466601388,37.5922196925,서대문구
4994,13167,문화촌현대아파트,126.9470605857,37.5928208988,서대문구
4995,13168,서울여자간호대학,126.9492224035,37.596107216,서대문구
4996,13169,서울여자간호대학,126.948705185,37.595642031,서대문구
4997,13170,유원하나아파트,126.9526777041,37.595884281,서대문구
4998,13171,유원하나아파트,126.9521330685,37.5957597113,서대문구
4999,13172,홍지문.옥천암,126.9565922341,37.596572414499995,서대문구
5000,13173,홍지문,126.95626299999999,37.59691,서대문구
5001,13174,북가좌2동주민센터,126.911478,37.579833,서대문구
5002,13175,북가좌2동주민센터,126.9114608746,37.5802996548,서대문구
5003,13176,KT가좌지사,126.9130475846,37.5818525112,서대문구
5004,13177,KT가좌지사,126.9133034885,37.5828159644,서대문구
5005,13178,동도하이츠아파트,126.9150178885,37.5846770601,서대문구
5006,13179,동도하이츠아파트,126.9147685281,37.5849012516,서대문구
5007,13180,DMC.파크뷰자이,126.916111454,37.573781858000004,서대문구
5008,13181,삼성래미안2차아파트,126.91381200000001,37.57125,서대문구
5009,13182,모래내삼거리,126.91316696790001,37.5708653352,서대문구
5010,13183,DMC래미안e.편한세상2.4단지,126.91099183979999,37.576740896,서대문구
5011,13184,모래내우체국.증가교회,126.911825,37.576322,서대문구
5012,13185,북가좌삼호.가재울아이파크아파트,126.91330997540001,37.575268436500004,서대문구
5013,13186,북가좌삼호.가재울아이파크아파트,126.913058,37.57553,서대문구
5014,13188,동부센트레빌아파트,126.915772,37.575307,서대문구
5015,13189,DMC파크뷰자이.별동상가,126.9163111835,37.5750680632,서대문구
5016,13190,래미안루센티아아파트,126.9181473127,37.5753792994,서대문구
5017,13191,명지대사거리,126.9206455392,37.5770712714,서대문구
5018,13192,DMC에코자이아파트,126.91955645670001,37.5764335942,서대문구
5019,13193,DMC센트럴아이파크아파트,126.9217074138,37.5781527531,서대문구
5020,13194,명지대,126.92354859950001,37.5791366844,서대문구
5021,13195,명지대,126.9243947079,37.5799130681,서대문구
5022,13196,명지대삼거리,126.9259970375,37.580819679099996,서대문구
5023,13197,명지대삼거리,126.926363438,37.5812704533,서대문구
5024,13198,고은초등학교.홍제센트럴아이파크,126.9446994488,37.5852299437,서대문구
5025,13199,신연중학교서대문도서관,126.9408336411,37.583957533,서대문구
5026,13200,백련교,126.9375486367,37.5829006647,서대문구
5027,13201,서대문문화체육회관입구,126.93539069209999,37.5814081994,서대문구
5028,13202,홍연2교두산아파트앞,126.9308803247,37.578421233600004,서대문구
5029,13203,홍남교,126.927497,37.576642,서대문구
5030,13204,연가교,126.92218207100001,37.5725614324,서대문구
5031,13205,연희파크푸르지오앞,126.9273349864,37.575359000300004,서대문구
5032,13206,홍연시장,126.9305657356,37.5770270617,서대문구
5033,13207,연희홍연아파트,126.93235483209999,37.577997674,서대문구
5034,13208,서대문구청,126.934871913,37.5790506621,서대문구
5035,13209,남가좌현대아파트,126.9218592217,37.5749175727,서대문구
5036,13210,신촌기차역,126.94253113180001,37.5586548162,서대문구
5037,13211,신촌기차역,126.94293334049999,37.5581513,서대문구
5038,13212,증산교앞,126.9048028539,37.5780399456,서대문구
5039,13213,연희지하차도,126.9326670071,37.5770850476,서대문구
5040,13214,연희지하차도,126.93205747719999,37.5775442547,서대문구
5041,13215,홍연2교현대교통종점,126.9298773103,37.5782989948,서대문구
5042,13216,홍연2교현대교통종점,126.93003561139999,37.5785198559,서대문구
5043,13217,명지대입구.서울무용센터,126.9272548686,37.580905163400004,서대문구
5044,13218,명지중고등학교,126.9255581481,37.5826738464,서대문구
5045,13219,명지중고등학교,126.92579014399999,37.5827929363,서대문구
5046,13220,명지전문대.충암중고등학교,126.9234431529,37.5848125818,서대문구
5047,13221,명지전문대.충암중고등학교,126.9240809439,37.5845093265,서대문구
5048,13222,연희동자치회관,126.9310921925,37.5696618498,서대문구
5049,13223,연희동자치회관,126.9312958858,37.5697475722,서대문구
5050,13224,연희A지구아파트,126.9293638634,37.5717018011,서대문구
5051,13225,연희A지구아파트,126.92953695290001,37.5718307606,서대문구
5052,13226,홍남교.자전거대여소앞,126.9267785046,37.574809892,서대문구
5053,13227,홍남교.자전거대여소앞,126.9271612879,37.574688481500004,서대문구
5054,13228,백련시장,126.9249301317,37.5766469566,서대문구
5055,13229,백련시장,126.9248403722,37.5769631824,서대문구
5056,13230,명지대사거리제일은행앞,126.9221478324,37.5774643652,서대문구
5057,13231,명지대사거리국민은행앞,126.92256974809999,37.5775501272,서대문구
5058,13232,연가초교삼성아파트앞,126.9172942879,37.5791189521,서대문구
5059,13233,연가초교연희중학교삼성아파트앞,126.918158429,37.578877161,서대문구
5060,13234,북가좌사거리,126.91425503209999,37.5814452007,서대문구
5061,13235,북가좌사거리,126.91414248870001,37.5818379941,서대문구
5062,13236,북가좌119안전센터,126.91262086209998,37.5827046271,서대문구
5063,13237,북가좌119안전센터,126.91240181469999,37.583148701999995,서대문구
5064,13238,충정로역5호선,126.964018,37.561714,서대문구
5065,13240,미동초등학교,126.9644505142,37.5631581038,서대문구
5066,13241,DMC한양아파트,126.9083351828,37.5762874167,서대문구
5067,13242,북가좌초등학교현대아파트앞,126.90843646540002,37.5767876006,서대문구
5068,13244,신촌기차역,126.9423004618,37.5591991385,서대문구
5069,13250,독립문역,126.95629198569999,37.5755147437,서대문구
5070,13252,서대문경찰서,126.968395,37.563413,서대문구
5071,13253,충정로역2호선,126.9642110489,37.5597212618,서대문구
5072,13256,연가교,126.921793,37.572520000000004,서대문구
5073,13258,명지대입구.신원지벤스타,126.9280443741,37.5805560243,서대문구
5074,13259,현대백화점,126.9330023083,37.5566664866,서대문구
5075,13260,서대문종합사회복지관,126.9200245273,37.5712597156,서대문구
5076,13261,서대문종합사회복지관,126.92014371329999,37.570963337100004,서대문구
5077,13262,홍남교백련시장입구,126.9251839684,37.5752855695,서대문구
5078,13263,북가좌초교사거리,126.9102546757,37.5787263414,서대문구
5079,13264,북가좌초교사거리,126.91033300000001,37.578365000000005,서대문구
5080,13265,은가어린이공원구150번종점,126.9196202751,37.5829339719,서대문구
5081,13266,증산교앞,126.90489748700001,37.57841037,서대문구
5082,13267,두산위브아파트,126.915323745,37.5805574973,서대문구
5083,13268,두산위브아파트,126.9158526612,37.580411898899996,서대문구
5084,13270,독립문공원.극동아파트,126.9593190984,37.5718528892,서대문구
5085,13278,봉원동사거리,126.9464767265,37.5668611224,서대문구
5086,13279,봉원사,126.9459109035,37.569729941999995,서대문구
5087,13280,봉원사,126.9461248391,37.5697651824,서대문구
5088,13281,봉원동사거리,126.94670091360001,37.5667963452,서대문구
5089,13282,삼호아파트,126.9598988469,37.571642232100004,서대문구
5090,13285,서부운수기점,126.910257,37.581632,서대문구
5091,13299,중소기업은행,126.9128965449,37.582238967399995,서대문구
5092,13313,봉원사길,126.946017179,37.5683540231,서대문구
5093,13314,봉원사길,126.94621082709999,37.568259496799996,서대문구
5094,13324,연세로.문학의거리,126.93698216760001,37.5564262835,서대문구
5095,13325,독립문역.서대문형무소역사관,126.955308749,37.5763938404,서대문구
5096,13326,독립문공원,126.9552249123,37.5764875221,서대문구
5097,13327,남가좌동현대아파트후문,126.9189766576,37.5739820992,서대문구
5098,13328,남가좌동현대아파트후문,126.9187610612,37.5744342988,서대문구
5099,13329,산골고개,126.9401443933,37.5948783831,서대문구
5100,13330,DMC래미안e-편한세상3단지,126.9067640004,37.5751661304,서대문구
5101,13331,DMC래미안e-편한세상3단지,126.9070551106,37.5750474159,서대문구
5102,13332,연흥교회,126.9212594657,37.5724995465,서대문구
5103,13334,홍제역4번출구,126.943082762,37.589373284699995,서대문구
5104,13335,남가좌동새마을금고,126.917304,37.574428999999995,서대문구
5105,13336,서대문구의회앞,126.95372521870001,37.5757885983,서대문구
5106,13337,독립문파크빌,126.9518579342,37.5745776862,서대문구
5107,13338,두산아파트,126.9319058543,37.5786885523,서대문구
5108,13339,DMC.파크뷰자이,126.91632800000001,37.573768,서대문구
5109,13340,아현가구단지,126.96089235379999,37.5586613075,서대문구
5110,13500,정원슈퍼,126.93172441969999,37.586436018600004,서대문구
5111,13501,홍은동국민주택,126.94972581299999,37.6053228505,서대문구
5112,13502,백련사,126.92852940709999,37.584835594699996,서대문구
5113,13503,풍진베이스타운.안산자락길입구,126.94309711540001,37.582418683200004,서대문구
5114,13504,유원하나아파트정문,126.9515387841,37.5953611879,서대문구
5115,13505,개미마을,126.9539148251,37.589797675,서대문구
5116,13506,두산아파트,126.949261098,37.559120161100005,서대문구
5117,13507,북아현삼거리,126.95297480389999,37.564805070300004,서대문구
5118,13508,궁동근린공원입구,126.9241991219,37.5695765271,서대문구
5119,13509,뜨란채아파트101동,126.9587733457,37.565837009,서대문구
5120,13510,삼성빌라,126.9336841835,37.595689513800004,서대문구
5121,13511,소공원,126.9325182667,37.5863364542,서대문구
5122,13512,풍림.극동아파트,126.9493769958,37.60361334,서대문구
5123,13513,명지고후문,126.92908945299999,37.584106951,서대문구
5124,13514,한양슈퍼,126.9436821958,37.5828145423,서대문구
5125,13515,홍은초등학교,126.9503226419,37.5968898285,서대문구
5126,13516,삼거리연탄가게,126.95338432860001,37.5904915483,서대문구
5127,13517,초원약국,126.95003375629999,37.5597710801,서대문구
5128,13518,추계초등학교,126.9541934784,37.563591600100004,서대문구
5129,13519,궁동근린공원회관,126.9253683141,37.570943327100004,서대문구
5130,13520,하나로마트.동신병원,126.93596854270001,37.5809345408,서대문구
5131,13521,뜨란채아파트.노인복지관,126.9590155058,37.568067297,서대문구
5132,13522,금화장오거리,126.95929147620001,37.5643630011,서대문구
5133,13523,미성아파트,126.93446428940001,37.5932894508,서대문구
5134,13524,삼성그린빌,126.9326750877,37.5869709106,서대문구
5135,13526,팔각정,126.93016701139999,37.5832993159,서대문구
5136,13527,알뜰슈퍼,126.9438520431,37.5843122345,서대문구
5137,13528,문화촌주유소,126.94850613959998,37.5952535754,서대문구
5138,13529,버드나무가게,126.9528846042,37.5910365086,서대문구
5139,13530,신촌푸르지오아파트1단지후문,126.9512127365,37.5605041621,서대문구
5140,13531,새마을금고,126.9548740803,37.5631196895,서대문구
5141,13532,서대문지역자활센터,126.9262762163,37.5721234264,서대문구
5142,13533,서대문구청,126.9358787009,37.5787547545,서대문구
5143,13534,산경아파트,126.9597262526,37.568394638,서대문구
5144,13535,경기대후문,126.9614458786,37.5639149801,서대문구
5145,13536,홍은중학교,126.9346010147,37.592336175199996,서대문구
5146,13537,동원빌라,126.9332966622,37.587054163699996,서대문구
5147,13538,포방공영주차장,126.94893715100001,37.6008891646,서대문구
5148,13539,서대문문화체육회관,126.9319952523,37.5812287775,서대문구
5149,13540,성원아파트,126.94278662020001,37.584232426999996,서대문구
5150,13541,홍은사회복지관별관,126.94788060450001,37.5941267807,서대문구
5151,13542,금강빌라.인왕중학교,126.951991775,37.5918227992,서대문구
5152,13544,중앙여고,126.9555537949,37.5622215575,서대문구
5153,13545,홍제초등학교,126.9434055817,37.592238000900004,서대문구
5154,13546,천연동마을금고,126.9614503394,37.568438465999996,서대문구
5155,13547,미동초교,126.9649491898,37.5642738059,서대문구
5156,13548,차고앞,126.93488691430001,37.5917253952,서대문구
5157,13549,싸이버아파트,126.9340020442,37.587122141799995,서대문구
5158,13550,포방시장,126.9483922502,37.5994652097,서대문구
5159,13551,서대문등기소,126.9333967449,37.580208641300004,서대문구
5160,13553,문화촌현대아파트,126.94743557059999,37.5926012008,서대문구
5161,13554,오동나무앞,126.95082117,37.5930883466,서대문구
5162,13556,경남아파트.북아현119안전센터,126.9560843909,37.5604133553,서대문구
5163,13557,구종점,126.9284037499,37.573290838,서대문구
5164,13560,삼거리,126.9352937891,37.5900216603,서대문구
5165,13561,한일슈퍼,126.9345801332,37.5864367347,서대문구
5166,13562,호박골다리,126.9467080038,37.5981452692,서대문구
5167,13563,송죽원,126.9386997361,37.5838407049,서대문구
5168,13564,구룡약국,126.94670510530001,37.591094253200005,서대문구
5169,13565,동성교회,126.94960421309999,37.5941790512,서대문구
